run,generation,evaluations,best_fitness
2,109,22000000,1999374
2,110,22200000,1999374
2,111,22400000,1999396
2,112,22600000,1999408
2,113,22800000,1999408
2,114,23000000,1999428
2,115,23200000,1999434
2,116,23400000,1999437
2,117,23600000,1999456
2,118,23800000,1999466
2,119,24000000,1999478
2,120,24200000,1999504
2,121,24400000,1999511
2,122,24600000,1999514
2,123,24800000,1999523
2,124,25000000,1999534
2,125,25200000,1999540
2,126,25400000,1999555
2,127,25600000,1999555
2,128,25800000,1999576
2,129,26000000,1999593
2,130,26200000,1999605
2,131,26400000,1999607
2,132,26600000,1999625
2,133,26800000,1999645
2,134,27000000,1999645
2,135,27200000,1999645
2,136,27400000,1999648
2,137,27600000,1999662
2,138,27800000,1999662
2,139,28000000,1999678
2,140,28200000,1999679
2,141,28400000,1999682
2,142,28600000,1999682
2,143,28800000,1999682
2,144,29000000,1999683
2,145,29200000,1999683
2,146,29400000,1999688
2,147,29600000,1999689
2,148,29800000,1999705
2,149,30000000,1999705
2,150,30200000,1999705
2,151,30400000,1999705
2,152,30600000,1999707
2,153,30800000,1999707
2,154,31000000,1999707
2,155,31200000,1999707
2,156,31400000,1999707
2,157,31600000,1999707
2,158,31800000,1999707
2,159,32000000,1999707
2,160,32200000,1999707
2,161,32400000,1999707
2,162,32600000,1999707
2,163,32800000,1999707
2,164,33000000,1999707
2,165,33200000,1999707
2,166,33400000,1999707
2,167,33600000,1999707
2,168,33800000,1999707
2,169,34000000,1999707
2,170,34200000,1999707
2,171,34400000,1999707
2,172,34600000,1999707
2,173,34800000,1999707
2,174,35000000,1999707
2,175,35200000,1999707
2,176,35400000,1999707
2,177,35600000,1999707
2,178,35800000,1999707
2,179,36000000,1999707
2,180,36200000,1999707
2,181,36400000,1999707
2,182,36600000,1999707
2,183,36800000,1999707
2,184,37000000,1999707
2,185,37200000,1999707
2,186,37400000,1999707
2,187,37600000,1999707
2,188,37800000,1999707
2,189,38000000,1999707
2,190,38200000,1999707
2,191,38400000,1999707
2,192,38600000,1999707
2,193,38800000,1999707
2,194,39000000,1999707
2,195,39200000,1999707
2,196,39400000,1999707
2,197,39600000,1999707
2,198,39800000,1999707
2,199,40000000,1999707
