run,generation,evaluations,best_fitness
3,89,720000,19652563
3,90,728000,19653195
3,91,736000,19655441
3,92,744000,19656854
3,93,752000,19658848
3,94,760000,19660136
3,95,768000,19661987
3,96,776000,19663260
3,97,784000,19664331
3,98,792000,19666321
3,99,800000,19666979
4,0,8000,17852540
4,1,16000,18106377
4,2,24000,18309310
4,3,32000,18483047
4,4,40000,18642837
4,5,48000,18778038
4,6,56000,18893184
4,7,64000,18986496
4,8,72000,19072743
4,9,80000,19144512
4,10,88000,19207675
4,11,96000,19248630
4,12,104000,19289043
4,13,112000,19322100
4,14,120000,19352027
4,15,128000,19374553
4,16,136000,19395448
4,17,144000,19412788
4,18,152000,19426241
4,19,160000,19437430
4,20,168000,19449472
4,21,176000,19459544
4,22,184000,19468784
4,23,192000,19478537
4,24,200000,19484621
4,25,208000,19495629
4,26,216000,19500482
4,27,224000,19506743
4,28,232000,19512227
4,29,240000,19516773
4,30,248000,19525571
4,31,256000,19527897
4,32,264000,19534828
4,33,272000,19535907
4,34,280000,19538812
4,35,288000,19541985
4,36,296000,19545707
4,37,304000,19547354
4,38,312000,19552014
4,39,320000,19557267
4,40,328000,19560654
4,41,336000,19562672
4,42,344000,19564938
4,43,352000,19567161
4,44,360000,19570172
4,45,368000,19573248
4,46,376000,19575756
4,47,384000,19580241
4,48,392000,19581872
4,49,400000,19584789
4,50,408000,19587802
4,51,416000,19592178
4,52,424000,19593797
4,53,432000,19595704
4,54,440000,19597097
4,55,448000,19598346
4,56,456000,19600471
4,57,464000,19603185
4,58,472000,19606055
4,59,480000,19609853
4,60,488000,19613118
4,61,496000,19614160
4,62,504000,19619024
4,63,512000,19622035
4,64,520000,19624387
4,65,528000,19625738
4,66,536000,19626338
4,67,544000,19626795
4,68,552000,19628316
4,69,560000,19629921
4,70,568000,19632223
4,71,576000,19634486
4,72,584000,19635579
4,73,592000,19637113
4,74,600000,19638700
4,75,608000,19639362
4,76,616000,19640263
4,77,624000,19642115
4,78,632000,19643994
4,79,640000,19646567
4,80,648000,19647351
4,81,656000,19649802
4,82,664000,19651069
4,83,672000,19653041
4,84,680000,19655496
4,85,688000,19656821
4,86,696000,19657412
4,87,704000,19658100
4,88,712000,19660118
4,89,720000,19660446
4,90,728000,19662150
4,91,736000,19663489
4,92,744000,19665128
4,93,752000,19666090
4,94,760000,19668099
4,95,768000,19669071
4,96,776000,19671651
4,97,784000,19673197
4,98,792000,19673759
4,99,800000,19674220
